settlement_id,settlement_code,settlement_name,adm2_code,longitude,latitude,pashtun_greg,pashtun_ethno
2083,AF0621_V_0077,Par Jena,AF0621,69.8541,34.3098,1.0,1.0
2084,AF0621_V_0084,Sanze,AF0621,69.8132,34.2848,1.0,1.0
2085,AF0621_V_0092,Sera Ghogayza,AF0621,69.6419,34.2367,1.0,1.0
2086,AF0621_V_0096,Sharif Khail,AF0621,69.6223,34.276,1.0,1.0
2087,AF0621_V_0101,Spalai Zorr,AF0621,69.71267913,34.2630179,1.0,1.0
2088,AF0621_V_0107,Tomani,AF0621,69.8083,34.2197,1.0,1.0
2089,AF0621_V_0110,Touda Chena,AF0621,69.8737,34.3646,1.0,1.0
2090,AF0621_V_0111,Wais Taryali,AF0621,69.8306,34.3193,1.0,1.0
2091,AF0621_V_0114,Yaghi Band,AF0621,69.7421,34.3438,1.0,1.0
2092,AF0622_V_0001,Anzar Mena,AF0622,70.9398,34.1194,1.0,1.0
2093,AF0622_V_0002,Bagh mina,AF0622,70.90155723,34.0807341,1.0,1.0
2094,AF0622_V_0004,Bar Gulo Koh,AF0622,71.0212,34.1503,1.0,1.0
2095,AF0622_V_0005,Chanar,AF0622,70.9809,34.0901,1.0,1.0
2096,AF0622_V_0007,Chowk,AF0622,70.84142899,34.14847535,1.0,1.0
2097,AF0622_V_0008,Dagulo Koh Zeyarat Kalay,AF0622,71.037,34.1281,1.0,1.0
2098,AF0622_V_0012,Ghakhi,AF0622,70.95090801,34.02432618,1.0,1.0
2099,AF0622_V_0013,Ghozge,AF0622,70.9038,34.0288,1.0,1.0
2100,AF0622_V_0014,Gulo Koh,AF0622,71.0323,34.1402,1.0,1.0
2101,AF0622_V_0015,Hesar Kando,AF0622,70.8571,34.0884,1.0,1.0
2102,AF0622_V_0016,Jarobi,AF0622,70.90307936,34.06509367,1.0,1.0
2103,AF0622_V_0017,Jumat Kaly,AF0622,70.90118089,34.07628857,1.0,1.0
2104,AF0622_V_0018,Khasa Changi,AF0622,70.9511,34.1191,1.0,1.0
2105,AF0622_V_0019,Khasri,AF0622,70.936,34.0461,1.0,1.0
2106,AF0622_V_0021,Khwar mina,AF0622,70.90519549,34.083775610000004,1.0,1.0
2107,AF0622_V_0022,Koz Dar Band,AF0622,71.0527,34.1081,1.0,1.0
2108,AF0622_V_0023,loy Ragha,AF0622,70.92689039,34.04798577,1.0,1.0
2109,AF0622_V_0024,Lyfoni,AF0622,70.94396298,34.04114305,1.0,1.0
2110,AF0622_V_0028,Musa Mina,AF0622,70.89567483,34.10909395,1.0,1.0
2111,AF0622_V_0030,Nar Gosi,AF0622,70.9381,34.107,1.0,1.0
2112,AF0622_V_0031,Oblen,AF0622,70.9527,34.0326,1.0,1.0
2113,AF0622_V_0032,Omer Khail,AF0622,70.9392,34.0291,1.0,1.0
2114,AF0622_V_0033,Pas Sholgar,AF0622,70.92281228,34.08075321,1.0,1.0
2115,AF0622_V_0034,Perbori,AF0622,70.8880884,34.10158334,1.0,1.0
2116,AF0622_V_0035,Pukha Mena,AF0622,70.9551,34.0697,1.0,1.0
2117,AF0622_V_0036,Qasab-o-kalay,AF0622,70.964,34.0633,1.0,1.0
2118,AF0622_V_0037,Raja Mina,AF0622,70.8961583,34.11435436,1.0,1.0
2119,AF0622_V_0038,Sara Guta,AF0622,70.9712,34.0807,1.0,1.0
2120,AF0622_V_0039,Saro Kandow,AF0622,70.904,34.059,1.0,1.0
2121,AF0622_V_0040,Shagay,AF0622,70.95560101,34.02508631,1.0,1.0
2122,AF0622_V_0042,Shalgar,AF0622,70.9115,34.0791,1.0,1.0
2123,AF0622_V_0043,Sham Ragha,AF0622,70.89742703,34.05292833,1.0,1.0
2124,AF0622_V_0045,Sharongi,AF0622,70.887,34.0483,1.0,1.0
2125,AF0622_V_0046,Shego,AF0622,70.9132,34.046,1.0,1.0
2126,AF0622_V_0048,Sobi,AF0622,71.0236,34.0689,1.0,1.0
2127,AF0622_V_0051,Sor Khwar,AF0622,70.83327288,34.15577461,1.0,1.0
2128,AF0622_V_0052,Sur Kalay,AF0622,70.9228,34.0346,1.0,1.0
2129,AF0622_V_0054,Touda Chena,AF0622,70.8979,34.1469,1.0,1.0
2130,AF0622_V_0055,Tour Lala,AF0622,70.9178,34.0529,1.0,1.0
2131,AF0622_V_0056,Toura,AF0622,70.95,34.0936,1.0,1.0
2132,AF0622_V_0058,Woch Lagar,AF0622,70.9106,34.0725,1.0,1.0
2133,AF0701_V_0002,Abozai,AF0701,70.26347121,34.69266775,1.0,1.0
2134,AF0701_V_0006,Ali Khail,AF0701,70.1936,34.6745,1.0,1.0
2135,AF0701_V_0007,Alishing,AF0701,70.1579,34.7065,1.0,1.0
2136,AF0701_V_0014,Bagh Mirza,AF0701,70.214,34.6141,1.0,1.0
2137,AF0701_V_0016,Baila,AF0701,70.2321,34.6178,1.0,1.0
2138,AF0701_V_0021,Chand Lam,AF0701,70.1826,34.6787,1.0,1.0
2139,AF0701_V_0023,Char Dahi,AF0701,70.23115776,34.61345603,1.0,1.0
2140,AF0701_V_0024,Chehelmati,AF0701,70.2154,34.6713,1.0,1.0
2141,AF0701_V_0026,Dahi Baghalak,AF0701,70.2206,34.6684,1.0,1.0
2142,AF0701_V_0027,Dahi Malakh,AF0701,70.1989,34.6597,1.0,1.0
2143,AF0701_V_0028,Dahi Zeyarat,AF0701,70.1901,34.6508,1.0,1.0
2144,AF0701_V_0035,Durgi Panj Pai,AF0701,70.2808,34.6302,1.0,1.0
2145,AF0701_V_0040,Gul Baila,AF0701,70.228,34.6574,1.0,1.0
2146,AF0701_V_0041,Gularam,AF0701,70.27450799,34.70430185,1.0,1.0
2147,AF0701_V_0042,Gulkari,AF0701,70.1929,34.6557,1.0,1.0
2148,AF0701_V_0044,Gumayn,AF0701,70.2215,34.6561,1.0,1.0
2149,AF0701_V_0045,Haidar Khani Payen,AF0701,70.2198,34.592,1.0,1.0
2150,AF0701_V_0046,Hakim Abad,AF0701,70.2619,34.6988,1.0,1.0
2151,AF0701_V_0048,Harmal,AF0701,70.2213,34.6922,1.0,1.0
2152,AF0701_V_0052,Kachor,AF0701,70.2512,34.6872,1.0,1.0
2153,AF0701_V_0054,Kala Kot,AF0701,70.2167,34.5867,1.0,1.0
2154,AF0701_V_0064,Khala Khail,AF0701,70.2351,34.6381,1.0,1.0
2155,AF0701_V_0068,Kota Tour,AF0701,70.2051,34.6656,1.0,1.0
2156,AF0701_V_0072,Kutab Zai,AF0701,70.1977,34.6941,1.0,1.0
2157,AF0701_V_0073,Lakri,AF0701,70.2452,34.6788,1.0,1.0
2158,AF0701_V_0085,Maryam Kora,AF0701,70.2089,34.6484,1.0,1.0
2159,AF0701_V_0086,Maskura,AF0701,70.165,34.6893,1.0,1.0
2160,AF0701_V_0087,Mehtarlam,AF0701,70.20961135,34.6687042,1.0,1.0
2161,AF0701_V_0090,Mohammad Khail,AF0701,70.2358,34.6769,1.0,1.0
2162,AF0701_V_0092,Muhammad Zai,AF0701,70.18417936,34.71117045,1.0,1.0
2163,AF0701_V_0095,Nallaye,AF0701,70.2427,34.6843,1.0,1.0
2164,AF0701_V_0098,Nelowat,AF0701,70.2484,34.6352,1.0,1.0
2165,AF0701_V_0100,Now Abad,AF0701,70.258,34.7238,1.0,1.0
2166,AF0701_V_0102,Now Lam,AF0701,70.1733,34.681,1.0,1.0
2167,AF0701_V_0106,Panj Pai Mir Ali Khail,AF0701,70.2993,34.6524,1.0,1.0
2168,AF0701_V_0107,Pasha Ye,AF0701,70.2075,34.6562,1.0,1.0
2169,AF0701_V_0113,Qala Daman,AF0701,70.2189,34.6775,1.0,1.0
2170,AF0701_V_0116,Qala Jougi,AF0701,70.2279,34.6321,1.0,1.0
2171,AF0701_V_0117,Qala Khan,AF0701,70.2405,34.6817,1.0,1.0
2172,AF0701_V_0125,Qala Shaikhan,AF0701,70.2157,34.6635,1.0,1.0
2173,AF0701_V_0138,Saperi,AF0701,70.0401,34.6361,1.0,1.0
2174,AF0701_V_0142,Seh Sada,AF0701,70.2238,34.6844,1.0,1.0
2175,AF0701_V_0145,Shah Mangal,AF0701,70.2384,34.6315,1.0,1.0
2176,AF0701_V_0147,Shahlatak,AF0701,70.2576,34.5888,1.0,1.0
2177,AF0701_V_0152,Shamte,AF0701,70.2412,34.6612,1.0,1.0
2178,AF0701_V_0153,Shariullah Kalay,AF0701,70.2273,34.6413,1.0,1.0
2179,AF0701_V_0154,Shergar,AF0701,70.1683,34.6609,1.0,1.0
2180,AF0701_V_0165,Tarakhel,AF0701,70.2392,34.658,1.0,1.0
2181,AF0701_V_0168,Tirgari,AF0701,70.2139,34.6464,1.0,1.0
2182,AF0701_V_0171,Umar Zayee,AF0701,70.1608,34.6715,1.0,1.0
2183,AF0701_V_0172,Wakil Abad,AF0701,70.2107,34.6976,1.0,1.0
2184,AF0701_V_0173,Wardak,AF0701,70.1749,34.6546,1.0,1.0
2185,AF0701_V_0174,Yunus Chok- 2 Nahya,AF0701,70.20964927,34.67808196,1.0,1.0
2186,AF0702_V_0007,Aziz Khan Kalay,AF0702,70.3565,34.5133,1.0,1.0
2187,AF0702_V_0010,Balo Kalay,AF0702,70.2708,34.493,1.0,1.0
2188,AF0702_V_0021,Chapa Dara,AF0702,70.3606,34.4964,1.0,1.0
2189,AF0702_V_0022,Char Bagh,AF0702,70.2865,34.5302,1.0,1.0
2190,AF0702_V_0025,Dahandar,AF0702,70.2483,34.5422,1.0,1.0
2191,AF0702_V_0026,Dahmazang,AF0702,70.2417,34.552,1.0,1.0
2192,AF0702_V_0033,Farman Khail (1),AF0702,70.20989,34.53446,1.0,1.0
2193,AF0702_V_0034,Farman Khail (2),AF0702,70.04691,34.50334,1.0,1.0
2194,AF0702_V_0039,Gambiri,AF0702,70.34309144,34.51983642,1.0,1.0
2195,AF0702_V_0041,Gardi Kas,AF0702,70.1054,34.5025,1.0,1.0
2196,AF0702_V_0042,Ghondi,AF0702,70.2746,34.5273,1.0,1.0
2197,AF0702_V_0044,Gula Khail,AF0702,70.2195,34.5146,1.0,1.0
2198,AF0702_V_0045,Gunda Ghar,AF0702,70.2966,34.4923,1.0,1.0
2199,AF0702_V_0053,Ibrahim Khail,AF0702,70.2286,34.5066,1.0,1.0
2200,AF0702_V_0054,Ka Kas,AF0702,70.0598,34.4955,1.0,1.0
2201,AF0702_V_0057,Kala Lan,AF0702,70.2904,34.535,1.0,1.0
2202,AF0702_V_0058,Kamal Pur,AF0702,70.2472,34.5318,1.0,1.0
2203,AF0702_V_0061,Khairo Khail,AF0702,70.1566,34.5042,1.0,1.0
2204,AF0702_V_0062,Kharoti,AF0702,70.2105,34.5567,1.0,1.0
2205,AF0702_V_0063,Kunda,AF0702,70.2123,34.5679,1.0,1.0
2206,AF0702_V_0075,Mandor,AF0702,70.2156,34.5446,1.0,1.0
2207,AF0702_V_0076,Mansoor Kalay,AF0702,70.3091,34.4906,1.0,1.0
2208,AF0702_V_0078,Mashena,AF0702,70.2567,34.5131,1.0,1.0
2209,AF0702_V_0082,Meya Khan Sal Hulya,AF0702,70.0941,34.5058,1.0,1.0
2210,AF0702_V_0091,Now Abad (1),AF0702,70.35477,34.54795,1.0,1.0
2211,AF0702_V_0101,Peroz Abad,AF0702,70.2934,34.5047,1.0,1.0
2212,AF0702_V_0114,Qala Rahim,AF0702,70.2661,34.5527,1.0,1.0
2213,AF0702_V_0125,Sar Feraz Khan,AF0702,70.2568,34.5505,1.0,1.0
2214,AF0702_V_0129,Sawatay,AF0702,70.2697,34.5241,1.0,1.0
2215,AF0702_V_0134,Shahidan,AF0702,70.0099,34.5168,1.0,1.0
2216,AF0702_V_0135,Shahraki Mahajeren,AF0702,70.21485984,34.50193622,1.0,1.0
2217,AF0702_V_0141,Surkh Abi,AF0702,70.3199,34.5363,1.0,1.0
2218,AF0702_V_0142,Surkhakan,AF0702,70.1825,34.5094,1.0,1.0
2219,AF0702_V_0144,Surukh Sqangi,AF0702,70.288,34.5253,1.0,1.0
2220,AF0702_V_0148,Wara Gala,AF0702,70.1159,34.4877,1.0,1.0
2221,AF0702_V_0150,Zango Abdul Arhim Zai,AF0702,70.2366,34.4873,1.0,1.0
2222,AF0702_V_0152,Zerani Hulya,AF0702,70.1342,34.5177,1.0,1.0
2223,AF0702_V_0153,Zerani Sufla,AF0702,70.149,34.5186,1.0,1.0
2224,AF0703_V_0002,Ahangaroto,AF0703,70.0957,34.8932,1.0,1.0
2225,AF0703_V_0004,Alishang,AF0703,70.10956919,34.78294339,1.0,1.0
2226,AF0703_V_0006,Andara,AF0703,70.1137,34.8358,1.0,1.0
2227,AF0703_V_0012,Bam Hussain Hulya,AF0703,70.0311,34.8979,1.0,1.0
2228,AF0703_V_0017,Barakzai,AF0703,70.1342,34.7159,1.0,1.0
2229,AF0703_V_0025,Darwesh Abad,AF0703,70.0946,34.786,1.0,1.0
2230,AF0703_V_0028,Dera Meya Sahib,AF0703,70.096,34.789,1.0,1.0
2231,AF0703_V_0035,Gar Gar,AF0703,70.115,34.7731,1.0,1.0
2232,AF0703_V_0038,Ghazi Abad,AF0703,70.0992,34.8245,1.0,1.0
2233,AF0703_V_0040,Gul Ahmad Markaz Wolluswaly,AF0703,70.1039,34.7808,1.0,1.0
2234,AF0703_V_0041,Gul Ota,AF0703,70.112,34.8825,1.0,1.0
2235,AF0703_V_0043,Gumrahi,AF0703,70.1267,34.9014,1.0,1.0
2236,AF0703_V_0046,Hussain Zai,AF0703,70.1311,34.73,1.0,1.0
2237,AF0703_V_0047,Islam Abad,AF0703,70.1013,34.7523,1.0,1.0
2238,AF0703_V_0048,Jamshed Abad,AF0703,70.1003,34.8305,1.0,1.0
2239,AF0703_V_0053,Karandaly,AF0703,70.1023,34.8535,1.0,1.0
2240,AF0703_V_0055,Kasi Gar,AF0703,70.1049,34.8698,1.0,1.0
2241,AF0703_V_0056,Katoly,AF0703,70.1021,34.804,1.0,1.0
2242,AF0703_V_0058,Khandly,AF0703,70.0109,34.8907,1.0,1.0
2243,AF0703_V_0059,Khando,AF0703,70.0187,34.8183,1.0,1.0
2244,AF0703_V_0063,Kotta,AF0703,70.1009,34.9013,1.0,1.0
2245,AF0703_V_0066,Kunchan,AF0703,70.0505,34.7788,1.0,1.0
2246,AF0703_V_0071,Manjan,AF0703,70.1022,34.8102,1.0,1.0
2247,AF0703_V_0072,Manjelam,AF0703,70.0237,34.8879,1.0,1.0
2248,AF0703_V_0073,Masmod Bala,AF0703,70.1556,34.8376,1.0,1.0
2249,AF0703_V_0074,Masmod Payen,AF0703,70.1418,34.8463,1.0,1.0
2250,AF0703_V_0081,Najel,AF0703,70.1078,34.8788,1.0,1.0
2251,AF0703_V_0082,Najlam,AF0703,69.9688,34.8294,1.0,1.0
2252,AF0703_V_0084,Nolo,AF0703,70.1051,34.8471,1.0,1.0
2253,AF0703_V_0085,Nooram Hulya,AF0703,70.089,34.8034,1.0,1.0
2254,AF0703_V_0087,Noori Hulya,AF0703,70.1977,34.9155,1.0,1.0
2255,AF0703_V_0089,Palak Wato,AF0703,70.0395,34.8992,1.0,1.0
2256,AF0703_V_0093,Paradoly,AF0703,70.0371,34.8013,1.0,1.0
2257,AF0703_V_0102,Qala Najel,AF0703,70.1096,34.8906,1.0,1.0
2258,AF0703_V_0103,Qalage,AF0703,70.0994,34.7797,1.0,1.0
2259,AF0703_V_0105,Qandala,AF0703,69.9611,34.8311,1.0,1.0
2260,AF0703_V_0106,Rahen,AF0703,70.111,34.7669,1.0,1.0
2261,AF0703_V_0109,Saber Abad,AF0703,70.1093,34.7409,1.0,1.0
2262,AF0703_V_0110,Salo,AF0703,70.0716,34.7632,1.0,1.0
2263,AF0703_V_0114,Shakar Man,AF0703,70.148,34.7209,1.0,1.0
2264,AF0703_V_0116,Shama,AF0703,70.1555,34.9089,1.0,1.0
2265,AF0703_V_0118,Shamram,AF0703,70.1206,34.7404,1.0,1.0
2266,AF0703_V_0119,Shamsha Khail,AF0703,70.109,34.8551,1.0,1.0
2267,AF0703_V_0122,Shella Gul,AF0703,70.1658,34.9084,1.0,1.0
2268,AF0703_V_0126,Taely,AF0703,70.1675,34.9128,1.0,1.0
2269,AF0703_V_0130,Tapa Kal,AF0703,70.1993,34.9067,1.0,1.0
2270,AF0703_V_0137,Watan Gato,AF0703,70.0989,34.8403,1.0,1.0
2271,AF0704_V_0004,Alinigar Makazi Wolluswaly,AF0704,70.36160031,34.8287154,1.0,1.0
2272,AF0704_V_0005,Alo Khail,AF0704,70.3038,34.759,1.0,1.0
2273,AF0704_V_0011,Baylam,AF0704,70.4497,34.7639,1.0,1.0
2274,AF0704_V_0020,Chopan,AF0704,70.3739,34.7684,1.0,1.0
2275,AF0704_V_0042,Kaho,AF0704,70.3866,34.6852,1.0,1.0
2276,AF0704_V_0069,Meya Khail Sufla,AF0704,70.3455,34.7776,1.0,1.0
2277,AF0704_V_0074,Nooralam,AF0704,70.4525,34.8616,1.0,1.0
2278,AF0704_V_0080,Parwa'i,AF0704,70.3631,34.8657,1.0,1.0
2279,AF0704_V_0114,Tag,AF0704,70.3038,34.8948,1.0,1.0
2280,AF0705_V_0001,Ab Too,AF0705,69.9832,35.003,1.0,0.0
2281,AF0705_V_0002,Angosh,AF0705,70.1394,35.0107,1.0,0.0
2282,AF0705_V_0004,Asharbagh,AF0705,70.09154498,34.93300054,1.0,0.0
2283,AF0705_V_0005,Atak Chakla,AF0705,70.0912,34.9698,1.0,0.0
2284,AF0705_V_0006,Atorow,AF0705,70.0626,34.9765,1.0,0.0
2285,AF0705_V_0007,Awalak,AF0705,70.0854,34.9388,1.0,0.0
2286,AF0705_V_0009,Bala Dahi,AF0705,69.93465,35.02418,1.0,0.0
2287,AF0705_V_0010,Bangari,AF0705,70.078,34.9585,1.0,0.0
2288,AF0705_V_0012,Bar Khando,AF0705,70.1351,34.9809,1.0,0.0
2289,AF0705_V_0013,Bochani,AF0705,69.9719731,34.98894209,1.0,0.0
2290,AF0705_V_0014,Bomby,AF0705,70.1076,34.9242,1.0,0.0
2291,AF0705_V_0015,Chakar Kani Bala,AF0705,69.9878,35.0888,1.0,0.0
2292,AF0705_V_0017,Chandal,AF0705,70.0394,34.961,1.0,0.0
2293,AF0705_V_0018,Chashedar,AF0705,69.9327,35.0804,1.0,0.0
2294,AF0705_V_0024,Darana Zari,AF0705,70.0598733,34.94993637,1.0,0.0
2295,AF0705_V_0025,Darangi,AF0705,70.0944,34.9203,1.0,0.0
2296,AF0705_V_0026,Darata,AF0705,70.1033,34.9192,1.0,0.0
2297,AF0705_V_0032,Domer,AF0705,70.0646,34.9843,1.0,0.0
2298,AF0705_V_0033,Gadyala,AF0705,70.0169,34.9556,1.0,0.0
2299,AF0705_V_0034,Gaman Dok,AF0705,69.8927,34.9921,1.0,0.0
2300,AF0705_V_0035,Ganda Gar,AF0705,70.0903,34.9263,1.0,0.0
2301,AF0705_V_0036,Gosh Dor,AF0705,70.076,35.0023,1.0,0.0
2302,AF0705_V_0038,Kail,AF0705,69.9955,34.9901,1.0,0.0
2303,AF0705_V_0040,Kark,AF0705,69.9551,35.0325,1.0,0.0
2304,AF0705_V_0041,Kashlam,AF0705,70.0723,34.9938,1.0,0.0
2305,AF0705_V_0045,Khando,AF0705,70.1553,34.989,1.0,0.0
2306,AF0705_V_0046,Khojal Khando,AF0705,70.0546,34.9649,1.0,0.0
2307,AF0705_V_0047,Kolal Kott,AF0705,70.154,34.9832,1.0,0.0
2308,AF0705_V_0048,Korangal,AF0705,70.04195304,34.9936887,1.0,0.0
2309,AF0705_V_0049,Koshak,AF0705,70.0979,34.9116,1.0,0.0
2310,AF0705_V_0050,Kulalan,AF0705,70.0884,34.9509,1.0,0.0
2311,AF0705_V_0051,Lambri,AF0705,70.0818,34.9372,1.0,0.0
2312,AF0705_V_0052,Latar Abad,AF0705,70.06977288,34.96984798,1.0,0.0
2313,AF0705_V_0054,Makel,AF0705,70.0868,35.0243,1.0,0.0
2314,AF0705_V_0055,Malangani,AF0705,70.0781,34.9439,1.0,0.0
2315,AF0705_V_0056,Manan Gor,AF0705,70.0468,34.9325,1.0,0.0
2316,AF0705_V_0058,Mangal Pour,AF0705,69.9546,35.022,1.0,0.0
2317,AF0705_V_0059,Mara,AF0705,70.0696,34.9524,1.0,0.0
2318,AF0705_V_0060,Mash Kundi,AF0705,70.0067,34.9865,1.0,0.0
2319,AF0705_V_0061,Masmote,AF0705,70.0558,34.9568,1.0,0.0
2320,AF0705_V_0062,Menjaghan,AF0705,69.9243,34.9954,1.0,0.0
2321,AF0705_V_0063,Meyou,AF0705,69.9974,34.9842,1.0,0.0
2322,AF0705_V_0064,Nala,AF0705,70.0972,34.9726,1.0,0.0
2323,AF0705_V_0065,Neil Khan,AF0705,69.961,35.0141,1.0,0.0
2324,AF0705_V_0066,Noora,AF0705,70.0825,34.9278,1.0,0.0
2325,AF0705_V_0068,Obra,AF0705,69.9202,35.0356,1.0,0.0
2326,AF0705_V_0069,Oshandi,AF0705,70.0981416,34.98328615,1.0,0.0
2327,AF0705_V_0070,Paitak,AF0705,69.9281,35.0165,1.0,0.0
2328,AF0705_V_0071,Rendi,AF0705,70.1458,34.9765,1.0,0.0
2329,AF0705_V_0074,Sarak Watoch,AF0705,70.09738692,34.96652064,1.0,0.0
2330,AF0705_V_0077,Shad Mir,AF0705,70.1223,34.981,1.0,0.0
2331,AF0705_V_0079,Shair Bakami,AF0705,70.083,34.9622,1.0,0.0
2332,AF0705_V_0080,Suliman Kacha,AF0705,70.10861,34.97859,1.0,0.0
2333,AF0705_V_0081,Tambala,AF0705,70.0262,34.9656,1.0,0.0
2334,AF0705_V_0082,Wais,AF0705,70.0783,34.951,1.0,0.0
2335,AF0705_V_0083,Zhorandi,AF0705,70.1389,35.0044,1.0,0.0
2336,AF0801_V_0002,Astana,AF0801,69.565,35.3498,0.0,0.0
2337,AF0801_V_0003,Awaro Bad Qoul,AF0801,69.5955,35.3514,0.0,0.0
2338,AF0801_V_0004,Bad Qoul,AF0801,69.5468,35.3293,0.0,0.0
2339,AF0801_V_0005,Bagh Sorkh Aziz Baig Khail,AF0801,69.491,35.285,0.0,0.0
2340,AF0801_V_0006,Barak,AF0801,69.6065,35.3614,0.0,0.0
2341,AF0801_V_0008,Bazarak,AF0801,69.5202,35.3111,0.0,0.0
2342,AF0801_V_0011,Dahi Najor,AF0801,69.5277,35.313,0.0,0.0
2343,AF0801_V_0012,Dangana,AF0801,69.494,35.3414,0.0,0.0
2344,AF0801_V_0014,Dolana,AF0801,69.4714,35.3637,0.0,0.0
2345,AF0801_V_0022,Jangalak,AF0801,69.5176,35.3278,0.0,0.0
2346,AF0801_V_0024,Karwashe,AF0801,69.47148,35.29889,0.0,0.0
2347,AF0801_V_0025,Khanez (1),AF0801,69.4941,35.293,0.0,0.0
2348,AF0801_V_0028,Laghana,AF0801,69.5116874087533,35.3102001987212,0.0,0.0
2349,AF0801_V_0029,Mala,AF0801,69.5234,35.3047,0.0,0.0
2350,AF0801_V_0030,Malsapa Ya Qala,AF0801,69.5416,35.3218,0.0,0.0
2351,AF0801_V_0037,Nawoligh,AF0801,69.5334,35.3269,0.0,0.0
2352,AF0801_V_0046,Rahman Khail,AF0801,69.4904,35.293,0.0,0.0
2353,AF0801_V_0047,Sangana Bala,AF0801,69.5751,35.3588,0.0,0.0
2354,AF0801_V_0048,Sangana Payen,AF0801,69.5861,35.3505,0.0,0.0
2355,AF0801_V_0051,Sata,AF0801,69.518,35.3215,0.0,0.0
2356,AF0801_V_0056,Talkha Payen,AF0801,69.5096,35.3018,0.0,0.0
2357,AF0801_V_0059,Dada Khail,AF0801,69.498751,35.297308,0.0,0.0
2358,AF0801_V_0060,Koh Manjahor,AF0801,69.548084,35.309382,0.0,0.0
2359,AF0802_V_0001,Abdava,AF0802,69.4496502715523,35.2520745948207,0.0,0.0
2360,AF0802_V_0002,Bakhshi Khail Bala,AF0802,69.4491,35.2542,0.0,0.0
2361,AF0802_V_0003,Bakhshi Khail Payen,AF0802,69.4635,35.2543,0.0,0.0
2362,AF0802_V_0018,Gadara,AF0802,69.4652,35.2825,0.0,0.0
2363,AF0802_V_0021,Gulestan,AF0802,69.4459,35.2526,0.0,0.0
2364,AF0802_V_0025,Marashtan,AF0802,69.4914,35.2505,0.0,0.0
2365,AF0802_V_0028,Pai Cenar (Chenar),AF0802,69.4504,35.2649,0.0,0.0
2366,AF0802_V_0031,Pyawusht,AF0802,69.4416,35.2749,0.0,0.0
2367,AF0802_V_0032,Qabqan,AF0802,69.468,35.2512,0.0,0.0
2368,AF0802_V_0034,Qarya Shast,AF0802,69.4621,35.2747,0.0,0.0
2369,AF0802_V_0039,Sheshkan,AF0802,69.4541,35.2545,0.0,0.0
2370,AF0802_V_0041,Shaikhan,AF0802,69.461264,35.260351,0.0,0.0
2371,AF0803_V_0003,Astana,AF0803,69.8447,35.2406,1.0,0.0
2372,AF0803_V_0017,Dara Abdullah Khail Marjan,AF0803,69.6005,35.2368,1.0,0.0
2373,AF0803_V_0020,Dara Abdullah Ya Manjanasto,AF0803,69.6078774382456,35.2648968053895,1.0,0.0
2374,AF0803_V_0030,Dost Ali Dahi Payen,AF0803,69.7396,35.2501,1.0,0.0
2375,AF0803_V_0038,Kara Taz,AF0803,69.6181,35.2436,1.0,0.0
2376,AF0803_V_0040,Karaman Karaman,AF0803,69.6785,35.2964,1.0,0.0
2377,AF0803_V_0042,Karaman Nowyeja,AF0803,69.6644,35.2874,1.0,0.0
2378,AF0803_V_0044,Karaman Qala Isfandyar,AF0803,69.6468,35.2762,1.0,0.0
2379,AF0803_V_0045,Karaman Qala Now,AF0803,69.6821,35.281,1.0,0.0
2380,AF0803_V_0047,Karman Tarkha,AF0803,69.6613,35.2808,1.0,0.0
2381,AF0803_V_0048,Khowaja Dahi Dado,AF0803,69.6001,35.23263,1.0,0.0
2382,AF0803_V_0049,Khowja Arghanch,AF0803,69.6045,35.236,1.0,0.0
2383,AF0803_V_0055,Pazgaran,AF0803,69.6438,35.2721,1.0,0.0
2384,AF0803_V_0057,Pojawa,AF0803,69.655,35.3274,1.0,0.0
2385,AF0803_V_0058,Qala-i-Tari,AF0803,69.83048,35.24058,1.0,0.0
2386,AF0803_V_0060,Qoulandor,AF0803,69.8055,35.2388,1.0,0.0
2387,AF0804_V_0007,Burjaman,AF0804,69.7148,35.4222,0.0,0.0
2388,AF0804_V_0011,Dalandar (1),AF0804,69.77967,35.5078,0.0,0.0
2389,AF0804_V_0026,Dashtak Omarz,AF0804,69.6644392641661,35.3864238478455,0.0,0.0
2390,AF0804_V_0028,Ghazo Peshghor,AF0804,69.6995,35.4005,0.0,0.0
2391,AF0804_V_0032,Kejol,AF0804,69.6423,35.3811,0.0,0.0
2392,AF0804_V_0039,Mata,AF0804,69.7525,35.4447,0.0,0.0
2393,AF0804_V_0042,Mukuni,AF0804,69.8452966652603,35.3770849075775,0.0,0.0
2394,AF0804_V_0050,Omarz Ya Go Dara,AF0804,69.6369,35.3732,0.0,0.0
2395,AF0804_V_0053,Pawat,AF0804,69.7402,35.432,0.0,0.0
2396,AF0804_V_0063,Peshghor Ya Shahidan,AF0804,69.69935,35.41426,0.0,0.0
2397,AF0804_V_0065,Pukh,AF0804,69.7030527170866,35.4180543005687,0.0,0.0
2398,AF0804_V_0069,Safid Chahir,AF0804,69.7747,35.457,0.0,0.0
2399,AF0804_V_0072,Safid Chahir Ya Dogak,AF0804,69.7746,35.4634,0.0,0.0
2400,AF0804_V_0075,Safid Chahir Zaria,AF0804,69.766,35.4573,0.0,0.0
2401,AF0804_V_0082,Zane,AF0804,69.6725,35.3914,0.0,0.0
2402,AF0805_V_0007,Dashtak (2),AF0805,69.44489,35.24599,,
